Endgame,White,Parameter,Move,Evaluation_Function,Nodes_Number,Time
1,False,5,20,-10,114,5.04756
1,False,5,21,-10,111,5.00912
1,False,5,22,-10,123,5.01286
1,False,5,23,-10,124,5.04767
1,False,5,24,-10,126,5.07678
1,False,5,25,-10,116,5.06489
1,False,5,26,-10,128,5.00903
1,False,5,27,-10,128,5.01953
1,False,5,28,0,132,5.03691
1,False,5,29,0,127,5.05815
1,False,5,30,0,130,5.04602
1,False,5,31,0,143,5.03279
1,False,5,32,0,133,5.03588
1,False,5,33,-80,148,5.04472
1,False,5,34,-80,127,5.0604
1,False,5,35,-80,138,5.05321
1,False,5,36,-80,147,5.02032
1,False,5,37,-80,151,5.02721
1,False,5,38,-80,155,5.03963
1,False,5,39,-80,141,5.02247
1,False,5,40,-80,149,5.01933
1,False,5,41,-80,145,5.043
1,False,5,42,-80,170,5.04171
1,False,5,43,-80,172,5.02113
